objectid,name,yearpublished,sortindex,minplayers,maxplayers,minplaytime,maxplaytime,totalvotes,usersrated,category1,category2,category3,category4,category5,category6
38981,Bobby Sitter,2008,14987,2,6,10,10,4,173,Dexterity, Animals, Childrens Game, Party Game,error,error
794,Foil,1968,14988,2,4,60,60,1,152,card, Word Game,error,error,error,error
3788,The American Goldrush 1849,1985,14989,2,10,20,120,2,30,American West, Economic,error,error,error,error
31274,Zacrobates,2000,14990,2,4,20,20,3,115,Medieval, Memory, Party Game,error,error,error
142517,Grabolo Junior,2012,14991,3,5,20,20,1,64,Dice, Real-time,error,error,error,error
154477,Canopy Walk,2014,14992,2,2,30,30,3,87,strategy, Adventure,error,error,error,error
4680,Baton Rouge  Street Fighting in the Louisiana Capital,1990,14993,2,2,120,120,2,66,American War, War,error,error,error,error
245376,Yu-ca-tan,2018,14994,2,5,15,0,2,31,Dice,error,error,error,error,error
180939,Chim\u00e8re,2016,14995,2,5,30,30,2,124,Animals, Fantasy, Medieval, Real-time,error,error
153470,Japanese  The Game,2014,14996,1,6,10,10,3,53,card, Educational, Word Game,error,error,error
6235,The Perilous Parlor Game,2002,14997,2,4,30,30,1,196,Childrens Game, Dice, Humor, Memory, Adaptation,error
3294,Dumm Gelaufen!,1998,14998,2,6,30,30,4,244,card,error,error,error,error,error
237585,Cock Block,2018,14999,2,4,15,15,0,32,Bluffing, card, Humor, Miniatures,error,error
264154,Thrown,2019,15000,3,5,40,40,0,30,WizKids,error,error,error,error,error
9087,KRASH!,2001,15001,2,2,60,60,0,30,Miniatures, Sci_Fi, War,error,error,error
6809,007 James Bond  The Man with the Golden Gun,1985,15002,1,1,30,30,3,31,Adventure, Adaptation, Adaptation, secret_agent,error,error
35466,With Sword and Shield,2008,15003,2,6,30,30,1,40,card, Fighting, Medieval,error,error,error
9013,The Battle of the Five Armies,1975,15004,2,5,180,180,0,33,Fantasy, Adaptation, War,error,error,error
121324,Operation Cerberus  The Channel Dash,2011,15005,2,2,20,20,1,34,War, War,error,error,error,error
10008,Rifle & Saber  Tactical Combat 1850-1900,1973,15006,2,2,90,90,0,40,American War, War,error,error,error,error
218577,Tricky Trunks,2017,15007,2,4,10,10,2,38,Dexterity,error,error,error,error,error
15412,Tunebaya,2005,15008,4,8,30,30,0,41,Party Game,error,error,error,error,error
146309,Kronen f\u00fcr den K\u00f6nig,2013,15009,3,4,45,45,1,42,Fantasy, Medieval,error,error,error,error
4022,Diceball!,1991,15010,2,2,45,45,5,48,Dice, Sports,error,error,error,error
2178,R\u00f6mer,1990,15011,2,4,45,45,2,50,Ancient, card,error,error,error,error
9022,Im Reich des wei\u00dfen B\u00e4ren,1991,15012,2,4,45,45,2,49,Animals, Childrens Game, Racing,error,error,error
177680,Ninja Entropy,2015,15013,2,4,8,15,3,54,Bluffing, card, Print & Play,error,error,error
101239,Ponder,2010,15014,2,4,45,45,0,57,Animals, Childrens Game, Racing,error,error,error
21677,Scene It? Music,2005,15015,2,12,30,30,1,101,Electronic, Music, Party Game, Trivia,error,error
8419,Operation Apocalypse,1996,15016,1,1,120,120,3,39,Adaptation, War, War,error,error,error
248157,Deadpool vs The World,2018,15017,3,10,30,60,1,68,card, Humor, Adaptation, Party Game,error,error
14343,Zeepkistenrace,2004,15018,2,6,15,15,0,31,card, Racing,error,error,error,error
208170,Stellar Armada,2017,15019,1,4,10,20,1,58,Sci_Fi, War,error,error,error,error
180292,Stingy,2015,15020,2,6,30,50,1,78,Pirates,error,error,error,error,error
13972,Party & Co,1993,15021,3,20,45,45,5,461,Party Game,error,error,error,error,error
2116,Cartino,1969,15022,2,4,45,45,0,72,card,error,error,error,error,error
3628,Freche Fr\u00f6sche,2002,15023,2,6,30,30,0,32,Childrens Game, Memory,error,error,error,error
160413,Shadow of the Elder Gods,2015,15024,1,4,20,20,1,103,Adventure, Horror,error,error,error,error
5836,Wordrop,2002,15025,2,4,30,30,1,51,Word Game,error,error,error,error,error
128290,SET Junior,2012,15026,2,4,15,15,0,53,card, Childrens Game, Puzzle, Real-time,error,error
9251,Whot,1935,15027,2,2,10,10,0,100,card, Childrens Game,error,error,error,error
31159,Piratatak,2008,15028,2,4,15,15,10,206,card, Pirates,error,error,error,error
172118,Cave Pilot 55,2015,15029,1,4,30,100,1,36,Aviation, card, Dice, Exploration, Fantasy, Print & Play
13024,The James Bond 007 Secret Service Game,1965,15030,2,4,45,45,1,30,Adaptation, Adaptation, secret_agent,error,error,error
40617,W\u00fcrfel Express,2009,15031,2,6,30,30,2,52,Dice, Racing,error,error,error,error
5349,Kesselschlacht  Ukraine Spring 1944,2003,15032,2,2,360,480,1,48,War, War,error,error,error,error
194040,Star Wars  Rule the Galaxy,2015,15033,1,4,20,30,4,54,card, Sci_Fi,error,error,error,error
1433,Der grosse Gallier,2001,15034,2,6,60,60,0,62,Bluffing, Sports,error,error,error,error
183478,Ciao!,2015,15035,2,6,20,20,0,31,card,error,error,error,error,error
192696,Orphans & Ashes,2016,15036,2,2,30,45,1,43,Dexterity, Adventure, Adaptation, Fantasy, Humor,error
61475,Trivial Pursuit  The Beatles Collector's Edition,2009,15037,2,36,60,60,1,46,Music, Party Game, Trivia,error,error,error
20146,Der Weg nach Drakonia,2005,15038,2,6,90,90,1,90,Adventure, card, Fantasy,error,error,error
2718,War! Age of Imperialism,2001,15039,2,6,180,180,5,795,industry_manuf, Post-War, War,error,error,error
206588,Grimslingers  Duels,2016,15040,2,2,10,20,1,78,Greenbrier Games,error,error,error,error,error
6806,Nautic Miles,1978,15041,2,6,60,60,0,30,card, War, War, War,error,error
8357,Spires of the Kremlin,1994,15042,1,2,240,240,0,31,War, War,error,error,error,error
239189,Chronicle X,2019,15043,1,7,60,180,0,81,Miniatures, War, Adaptation, Sci_Fi, War,error
137354,Trifecta,2013,15044,2,2,20,20,2,36,strategy, card, Math,error,error,error
7977,Balkan Hell,1995,15045,2,2,120,120,2,38,War, War,error,error,error,error
18050,Argue!,2005,15046,3,10,0,0,2,41,Humor, Negotiation, Party Game, Real-time,error,error
3512,Doorways to Adventure,1986,15047,2,6,60,60,2,44,Adventure,error,error,error,error,error
3107,M\u00f6mmen,2001,15048,2,5,45,45,2,40,card, Childrens Game,error,error,error,error
7186,Weapons & Warriors  Cavalry Attack Set,1994,15049,2,2,30,30,0,30,Dexterity, Medieval,error,error,error,error
26976,Kingdom Hearts TCG,2006,15050,2,2,20,20,0,57,card, Collectible, Adaptation, Adaptation,error,error
147396,Dr. Hrubec,2013,15051,2,5,40,40,4,53,card, Medical, Party Game,error,error,error
254419,Weird Things Humans Search For,2018,15052,2,20,20,30,3,75,Party Game, Trivia,error,error,error,error
1947,Robin Hood,1991,15053,2,6,60,60,1,58,Adventure, Medieval,error,error,error,error
11508,Katego,1999,15054,2,4,20,20,6,75,Dice,error,error,error,error,error
2143,UNO Hearts,1994,15055,2,8,30,30,0,126,card,error,error,error,error,error
21051,Tooor!,2005,15056,2,2,20,20,3,80,Sports,error,error,error,error,error
7421,Rhumb Line,2003,15057,2,2,25,25,1,45,strategy,error,error,error,error,error
127590,Movie Trailer,2012,15058,3,8,45,45,0,33,Deduction, Adaptation, Party Game,error,error,error
252555,Bad Maps,2019,15059,3,5,30,60,1,43,Pirates,error,error,error,error,error
129955,Dragi Drache,2012,15060,2,4,20,20,0,44,Dexterity, Childrens Game,error,error,error,error
163957,Alien Entity,2014,15061,3,5,10,10,4,35,card, Horror, Sci_Fi,error,error,error
62533,Rolit Travel,2008,15062,2,4,15,15,0,30,strategy,error,error,error,error,error
40966,In Love,2007,15063,2,2,40,40,2,36,Adult,error,error,error,error,error
58139,Donna Leon  Gef\u00e4hrliches Spiel,2009,15064,2,4,60,60,2,42,Deduction, murder_mystery,error,error,error,error
8675,Tops,2002,15065,2,4,20,20,0,43,Dexterity, Childrens Game,error,error,error,error
174,T-Rex,1999,15066,3,5,45,45,4,262,card,error,error,error,error,error
252892,Here Comes the Dog,2018,15067,2,4,30,45,0,95,Dexterity, Animals, Dice, Prehistoric,error,error
14040,\u00a1New Amigos!,2004,15068,2,4,30,30,0,37,card, Educational,error,error,error,error
4097,Raise the Roof,1982,15069,2,4,60,60,1,49,card,error,error,error,error,error
11551,Casbah,2004,15070,1,4,45,45,0,35,Arabian,error,error,error,error,error
5502,Yu-Gi-Oh! Dungeon Dice Monsters,2002,15071,2,2,30,30,5,104,card, Collectible, Dice, Fantasy, Fighting, Maze
104234,Sour Apples to Apples,2011,15072,4,8,30,30,3,220,card, Humor, Party Game, Word Game,error,error
90972,Mermaid Beach,2011,15073,2,5,15,15,0,51,card, Childrens Game,error,error,error,error
34958,Six,2008,15074,2,5,6,6,5,108,Dice,error,error,error,error,error
10354,All-Pro Football,1967,15075,2,2,60,60,2,31,Sports,error,error,error,error,error
40804,Huntik  Secrets and Seekers Trading Card Game,2009,15076,1,2,30,30,2,43,card, Collectible, Adaptation,error,error,error
30760,Penguin Soccer,2007,15077,2,2,20,20,4,50,strategy, Animals, Sports,error,error,error
5463,Mind Maze,1970,15078,2,2,10,10,2,54,strategy, Dexterity, Maze, Racing,error,error
153496,Azteka,2014,15079,2,3,20,20,1,36,strategy,error,error,error,error,error
172410,Flea Market,2015,15080,3,5,20,40,2,91,Dice, Economic,error,error,error,error
1087,Matschig,1998,15081,3,6,30,30,3,109,card,error,error,error,error,error
13070,Revoluci\u00f3n,1999,15082,3,6,45,45,0,30,card,error,error,error,error,error
77454,Trivial Pursuit  Tim Burton's The Nightmare Before Christmas Quick Play Collector's Edition,2010,15083,2,36,120,120,0,34,Fantasy, Adaptation, Adaptation, Party Game, Trivia,error
193271,Stadt-Land-anders,2016,15084,2,99,15,40,0,33,Word Game,error,error,error,error,error
9083,Grunwald 1410,1999,15085,2,2,180,180,0,37,Medieval, War,error,error,error,error
9901,Electric Jeopardy Game,1987,15086,3,4,30,30,0,37,Memory, Adaptation, Trivia,error,error,error
210181,Doctor Who  Time Clash \u2013 Starter Set,2016,15087,2,4,20,20,0,40,card, Adaptation,error,error,error,error
3047,Rails Through the Rockies,1981,15088,2,4,240,240,0,43,Trains,error,error,error,error,error
1226,Babuschka,1982,15089,2,4,30,30,2,47,strategy, Memory,error,error,error,error
150659,Warage Card Game,2013,15090,2,4,15,15,3,48,card, Fantasy,error,error,error,error
2385,Sold! The Antique Dealer Game,1997,15091,2,6,45,45,0,56,Bluffing, Negotiation,error,error,error,error
86270,Discover India,2010,15092,2,5,30,45,0,130,Travel,error,error,error,error,error
47462,Killer Bunnies and the Quest for the Magic Carrot  Remix,2009,15093,2,8,45,45,2,204,Animals, card, Humor, Negotiation,error,error
256250,The Waylanders,2018,15094,2,4,60,90,1,37,strategy, Fantasy, Miniatures, War,error,error
14591,Bushi,1970,15095,2,2,60,60,2,35,strategy,error,error,error,error,error
111426,Terra Evolution  Tree of Life,2013,15096,2,5,60,60,1,37,Animals, card, Educational, Prehistoric,error,error
2315,Saratoga  1777,1974,15097,2,2,90,90,1,37,Age of Reason, American Revolutionary War, War,error,error,error
3091,The Great Game of Britain Steam Trains,1973,15098,2,5,30,30,3,146,Trains, Travel,error,error,error,error
3373,San Gimignano,2002,15099,2,4,45,45,1,125,strategy,error,error,error,error,error
224751,ROBiTs,2017,15100,2,7,10,20,3,136,card,error,error,error,error,error
8497,Torches & Pitchforks,2003,15101,2,5,30,30,2,220,card, Fighting, Horror, Humor, Adaptation,error
203401,Luther  Das Spiel,2016,15102,2,4,45,45,1,43,Religious, Travel,error,error,error,error
150276,Squillo  Bordello d'Oriente,2013,15103,2,6,50,50,3,48,card, Humor, Adult,error,error,error
7862,Birds,2003,15104,2,6,30,30,3,54,Dexterity, Childrens Game, Humor,error,error,error
21613,In Limbo,2006,15105,3,5,30,30,2,457,Bluffing, card,error,error,error,error
161743,TacDex  Pirates,2014,15106,2,2,10,10,0,38,card, Fighting, Pirates,error,error,error
1453,Pain Doctors  The Game of Recreational Surgery,1996,15107,2,6,60,60,1,45,card, Horror, Medical,error,error,error
5957,Tito,1980,15108,2,2,120,120,2,148,War, War,error,error,error,error
3356,Musketeers,1985,15109,1,3,60,60,1,36,Fighting, Medieval, War,error,error,error
1522,Get Out,1998,15110,2,8,120,120,2,242,Economic,error,error,error,error,error
246317,Isidore,2018,15111,2,4,30,30,1,39,Jumbo,error,error,error,error,error
24779,UNO House Rules,1998,15112,2,10,30,30,2,53,card,error,error,error,error,error
12568,Obsession,1977,15113,2,2,30,30,2,51,strategy, Dice,error,error,error,error
264282,Red Light  A Star is Porn,2018,15114,2,6,50,50,3,83,card, Humor, Adult,error,error,error
175855,Epic Roll,2015,15115,2,3,15,20,1,88,Dice, Fantasy, Fighting, Zombies,error,error
157294,Cat 10,2013,15116,2,6,15,15,0,31,Animals, card, Childrens Game,error,error,error
77148,Globalization,2010,15117,2,6,60,60,6,77,Economic, industry_manuf,error,error,error,error
31361,Battleship Torpedo Attack,2007,15118,2,2,30,30,2,37,War,error,error,error,error,error
1619,The Roaring 20's,1981,15119,2,4,120,120,1,42,Economic, Mafia,error,error,error,error
253861,Black Skull Island,2018,15120,2,9,15,25,3,78,card, Party Game, Pirates,error,error,error
40801,Omba,2008,15121,2,4,5,5,3,101,strategy, Dice,error,error,error,error
10175,The Wonderful World of Disney Trivia 2  The Sequel,2000,15122,4,0,45,45,0,41,Childrens Game, Memory, Adaptation, Trivia,error,error
153516,Zombeasts,2014,15123,2,4,20,20,3,68,card, Zombies,error,error,error,error
4621,Cloak & Dagger,1984,15124,2,4,10,10,2,37,Adaptation, secret_agent, Transportation,error,error,error
155494,Game Developerz,2014,15125,2,6,30,120,1,68,card, Humor, Adaptation,error,error,error
9110,Superpowers at War,1985,15126,2,2,120,120,0,31,War, War,error,error,error,error
37127,Uno  30 Year Anniversary Edition,2001,15127,2,10,30,30,0,31,card,error,error,error,error,error
14662,NE-spelet,1999,15128,1,6,30,180,1,62,Trivia,error,error,error,error,error
207713,The Lords of Rock  Mosh Pit,2016,15129,2,6,5,10,1,37,card, Humor, Memory,error,error,error
138746,Teenage Mutant Ninja Turtles  Clash Alley Strategy Boardgame,2013,15130,2,4,30,30,0,34,Adventure, Childrens Game,error,error,error,error
34383,Kalle Kanalratte,2008,15131,2,5,15,15,0,30,Animals, Bluffing, Childrens Game,error,error,error
3554,Rich Uncle,1946,15132,3,5,30,30,0,75,Economic,error,error,error,error,error
124958,1984  Animal Farm,2012,15133,3,5,60,90,3,78,Animals, Bluffing, Negotiation, Adaptation, Real-time,error
107680,Le Manoir des Sorci\u00e8res,2011,15134,2,4,15,15,0,43,Dexterity, Childrens Game, Fantasy,error,error,error
3894,Brilliant Lances,1993,15135,2,6,120,120,1,51,Sci_Fi, War,error,error,error,error
252374,FReNeTiC,2018,15136,2,12,20,20,0,39,Educational, Party Game, Real-time, Word Game,error,error
4069,Forget It,1997,15137,2,2,30,30,0,56,Dice,error,error,error,error,error
11208,Hopple-Popple,1995,15138,2,4,15,15,1,32,Animals, Childrens Game, Dice,error,error,error
2854,Exploration,1967,15139,2,5,45,45,0,117,Exploration,error,error,error,error,error
32415,Srebrna flota,1994,15140,2,8,180,180,4,44,Dice, War, Pirates, War,error,error
821,La Trel,1994,15141,2,2,60,60,0,46,strategy,error,error,error,error,error
4096,Nodwick  The Card Game,2002,15142,3,6,10,10,3,181,card, Real-time,error,error,error,error
209506,Terra Formars,2016,15143,2,4,30,30,1,51,Japanime Games, Yoka Boardgames, Yoka by Tsume,error,error,error
149322,Cthulhu!!!  Hastur La Vista,2014,15144,2,6,75,75,3,91,Exploration, Horror, Miniatures,error,error,error
7667,History's Mysteries Card Game,2003,15145,2,6,45,45,2,61,card, Educational, Adaptation,error,error,error
129272,Prime Wars,2013,15146,2,4,20,20,2,46,card, Fantasy, War,error,error,error
11955,Waz Baraz,2004,15147,3,6,20,20,1,76,card,error,error,error,error,error
41995,Monopoly  Star Trek Continuum Edition,2009,15148,2,6,120,120,1,46,Economic, Adaptation, Negotiation,error,error,error
122711,\La Garde recule!\,2011,15149,2,2,60,60,2,32,War, War,error,error,error,error
13440,Horrific,2004,15150,2,2,0,0,2,33,card, Horror,error,error,error,error
2701,Schuss und Tor,1973,15151,2,4,10,10,2,58,card, Sports,error,error,error,error
14567,Pro Foto-Football,1977,15152,2,2,0,0,0,33,Sports,error,error,error,error,error
5266,Scorpion,1983,15153,2,4,20,20,0,30,Racing,error,error,error,error,error
4426,Adeptus Titanicus II,2000,15154,2,2,120,120,0,35,Miniatures, Sci_Fi, War,error,error,error
227847,Brezhnev's War  NATO vs. the Warsaw Pact in Germany,2018,15155,1,2,240,360,1,30,War, War,error,error,error,error
116975,Diam's,2011,15156,2,5,20,20,1,44,card,error,error,error,error,error
104617,Little Dead Riding Hood,2011,15157,2,5,60,60,4,127,Horror, Racing,error,error,error,error
4909,Fun City Game,1987,15158,2,4,60,60,2,124,Real-time,error,error,error,error,error
159507,Urban Panic,2014,15159,2,4,40,60,3,111,City Building, Economic, Real-time,error,error,error
11703,War of the States  Chickamauga & Chattanooga,2003,15160,2,2,30,30,1,52,American War, War,error,error,error,error
51067,Monopoly  Nightmare Before Christmas Hot Topic Edition,2009,15161,2,6,90,90,0,86,Economic, Adaptation, Negotiation,error,error,error
575,Das Kollier,2000,15162,3,6,30,30,0,63,card, Economic,error,error,error,error
3571,Spitfire,1973,15163,2,2,60,60,3,60,Aviation, War, War,error,error,error
140988,ElfQuest Adventure Game,2015,15164,1,4,60,60,3,51,Adventure, card, Adaptation, Fantasy,error,error
10811,Piraten,2004,15165,2,4,45,45,1,49,Fighting, Pirates,error,error,error,error
31820,Festival,2007,15166,4,5,30,30,2,38,card,error,error,error,error,error
11347,Seega,0,15167,2,2,20,20,3,38,strategy,error,error,error,error,error
81263,Triominos Junior,0,15168,2,4,30,30,0,35,Childrens Game,error,error,error,error,error
113332,Bookmaker,2012,15169,3,9,45,45,2,37,Party Game,error,error,error,error,error
5165,Code Breaker,1998,15170,2,4,20,20,0,35,card, Deduction,error,error,error,error
11258,Abagio,2004,15171,2,2,38,38,1,48,strategy, Animals,error,error,error,error
3996,Sudden Death!,1978,15172,2,4,30,30,0,33,strategy, Electronic,error,error,error,error
8593,Wreckage,2003,15173,2,4,45,45,4,613,card, Fighting, Sci_Fi,error,error,error
1322,Chip-Chip Hurra,2001,15174,2,4,45,45,1,110,Dexterity, Childrens Game,error,error,error,error
107811,For Fame & Fortune,2011,15175,2,6,20,20,0,39,card, Party Game,error,error,error,error
1031,TV Wars,1987,15176,3,4,90,90,4,269,Economic, Adaptation,error,error,error,error
220597,INTERACTION  No more boredom!,2017,15177,2,9,30,60,0,36,Party Game,error,error,error,error,error
